PreviewChartOffset,SongIndexOffset,FileNameOffset0,FileNameOffset1,FileNameOffset2,FileNameOffset3,FileNameOffset4,Floors,Level,StepchartType,Padding1,UnkownQuestWorld,MissionNameOffset0,MissionNameOffset1,MissionNameOffset2,MissionNameOffset3,MissionNameOffset4,Padding2,Padding3,Padding4,
311,311,s5_hard,s5_hard,s5_hard,s5_hard,s5_hard,1,5,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
311,311,s12_crazy,s12_crazy,s12_crazy,s12_crazy,s12_crazy,1,12,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,s6_hard,s6_hard,s6_hard,s6_hard,s6_hard,1,6,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,s10_crazy,s10_crazy,s10_crazy,s10_crazy,s10_crazy,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,1,5,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,d13_esc,d13_esc,d13_esc,d13_esc,d13_esc,1,13,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
312,312,sp2_normal,sp2_normal,sp2_normal,sp2_normal,sp2_normal,1,2,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1058,312,d,d,d,d,d,2,0,2,0,1,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1245,312,d,d,d,d,d,2,0,2,0,4,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000312,312,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000312,312,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000312,312,s10_crazy,s10_crazy,s10_crazy,s10_crazy,s10_crazy,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000312,312,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,1,5,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,s2_mp,s2_mp,s2_mp,s2_mp,s2_mp,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,s4_shin,s4_shin,s4_shin,s4_shin,s4_shin,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,s5_hard,s5_hard,s5_hard,s5_hard,s5_hard,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,s12_crazy,s12_crazy,s12_crazy,s12_crazy,s12_crazy,1,12,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,1,6,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,d13_nightmare,d13_nightmare,d13_nightmare,d13_nightmare,d13_nightmare,1,13,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
318,318,dp4,dp4,dp4,dp4,dp4,1,4,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000318,318,s2_mp,s2_mp,s2_mp,s2_mp,s2_mp,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000318,318,s4_shin,s4_shin,s4_shin,s4_shin,s4_shin,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000318,318,s5_hard,s5_hard,s5_hard,s5_hard,s5_hard,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000318,318,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,1,6,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
401,401,s3_normal,s3_normal,s3_normal,s3_normal,s3_normal,1,3,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
401,401,s6_hard,s6_hard,s6_hard,s6_hard,s6_hard,1,6,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
401,401,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
401,401,s9_crazy,s9_crazy,s9_crazy,s9_crazy,s9_crazy,1,9,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
401,401,s13_13,s13_13,s13_13,s13_13,s13_13,1,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
401,401,d7_freestyle,d7_freestyle,d7_freestyle,d7_freestyle,d7_freestyle,1,7,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF004,401,s9,s9,s9,s9,s9,3,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
402,402,s4_hard,s4_hard,s4_hard,s4_hard,s4_hard,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
402,402,s9_crazy,s9_crazy,s9_crazy,s9_crazy,s9_crazy,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
402,402,d14_14,d14_14,d14_14,d14_14,d14_14,1,14,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
402,402,sp1_normal,sp1_normal,sp1_normal,sp1_normal,sp1_normal,1,1,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
402,402,dp4_freestyle,dp4_freestyle,dp4_freestyle,dp4_freestyle,dp4_freestyle,1,4,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF003,402,s8,s8,s8,s8,s8,3,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,s1_1,s1_1,s1_1,s1_1,s1_1,1,1,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,s5_hard,s5_hard,s5_hard,s5_hard,s5_hard,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,s8_crazy,s8_crazy,s8_crazy,s8_crazy,s8_crazy,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,s13_lv13,s13_lv13,s13_lv13,s13_lv13,s13_lv13,1,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,1,8,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,d13_13,d13_13,d13_13,d13_13,d13_13,1,13,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
403,403,sp2_normal,sp2_normal,sp2_normal,sp2_normal,sp2_normal,1,2,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s6_hard,s6_hard,s6_hard,s6_hard,s6_hard,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s9_crazy,s9_crazy,s9_crazy,s9_crazy,s9_crazy,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,s17_crazy,s17_crazy,s17_crazy,s17_crazy,s17_crazy,1,17,16,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,d7_freestyle,d7_freestyle,d7_freestyle,d7_freestyle,d7_freestyle,1,7,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,d16_nightmare,d16_nightmare,d16_nightmare,d16_nightmare,d16_nightmare,1,16,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,d18_nightmare,d18_nightmare,d18_nightmare,d18_nightmare,d18_nightmare,1,18,82,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,sp3_normal,sp3_normal,sp3_normal,sp3_normal,sp3_normal,1,3,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
404,404,dp5,dp5,dp5,dp5,dp5,1,5,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,s3_3,s3_3,s3_3,s3_3,s3_3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,s5_normal,s5_normal,s5_normal,s5_normal,s5_normal,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,s11_hard,s11_hard,s11_hard,s11_hard,s11_hard,1,11,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,s14_crazy,s14_crazy,s14_crazy,s14_crazy,s14_crazy,1,14,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,s20_20,s20_20,s20_20,s20_20,s20_20,1,20,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,s22_crazy,s22_crazy,s22_crazy,s22_crazy,s22_crazy,1,22,16,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,d14_freestyle,d14_freestyle,d14_freestyle,d14_freestyle,d14_freestyle,1,14,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,d17_nightmare,d17_nightmare,d17_nightmare,d17_nightmare,d17_nightmare,1,17,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,d23_anotherfreestyle,d23_anotherfreestyle,d23_anotherfreestyle,d23_anotherfreestyle,d23_anotherfreestyle,1,23,18,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
405,405,d25_nightmare,d25_nightmare,d25_nightmare,d25_nightmare,d25_nightmare,1,25,82,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1226,405,s,s,s,s,s,2,0,0,0,117835012,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
413,413,s4_normal,s4_normal,s4_normal,s4_normal,s4_normal,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
413,413,s8_hard,s8_hard,s8_hard,s8_hard,s8_hard,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
413,413,s15_crazy,s15_crazy,s15_crazy,s15_crazy,s15_crazy,1,15,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
413,413,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,1,8,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
413,413,d17_nightmare,d17_nightmare,d17_nightmare,d17_nightmare,d17_nightmare,1,17,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,s4_normal,s4_normal,s4_normal,s4_normal,s4_normal,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,s5_hard,s5_hard,s5_hard,s5_hard,s5_hard,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,s10_crazy,s10_crazy,s10_crazy,s10_crazy,s10_crazy,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,s13_hp,s13_hp,s13_hp,s13_hp,s13_hp,1,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,1,6,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
414,414,d14_nightmare,d14_nightmare,d14_nightmare,d14_nightmare,d14_nightmare,1,14,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
501,501,s4_hard,s4_hard,s4_hard,s4_hard,s4_hard,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
501,501,s9_crazy,s9_crazy,s9_crazy,s9_crazy,s9_crazy,1,9,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
501,501,s15_15,s15_15,s15_15,s15_15,s15_15,1,15,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
501,501,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
501,501,sp2_normal,sp2_normal,sp2_normal,sp2_normal,sp2_normal,1,2,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
501,501,dp4_freestyle,dp4_freestyle,dp4_freestyle,dp4_freestyle,dp4_freestyle,1,4,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
502,502,s5_hard,s5_hard,s5_hard,s5_hard,s5_hard,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
502,502,s16_crazy,s16_crazy,s16_crazy,s16_crazy,s16_crazy,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
502,502,d16_lv16,d16_lv16,d16_lv16,d16_lv16,d16_lv16,1,16,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
502,502,sp2_normal,sp2_normal,sp2_normal,sp2_normal,sp2_normal,1,2,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
502,502,dp5_freestyle,dp5_freestyle,dp5_freestyle,dp5_freestyle,dp5_freestyle,1,5,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,s3_revised3,s3_revised3,s3_revised3,s3_revised3,s3_revised3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,s5_revised5,s5_revised5,s5_revised5,s5_revised5,s5_revised5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,s8_revised8,s8_revised8,s8_revised8,s8_revised8,s8_revised8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,s13_13,s13_13,s13_13,s13_13,s13_13,1,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,1,5,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
503,503,d13_nightmare,d13_nightmare,d13_nightmare,d13_nightmare,d13_nightmare,1,13,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF013,503,s13,s13,s13,s13,s13,3,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1434,503,d,d,d,d,d,2,0,2,0,3,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000503,503,s3_revised3,s3_revised3,s3_revised3,s3_revised3,s3_revised3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000503,503,s5_revised5,s5_revised5,s5_revised5,s5_revised5,s5_revised5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000503,503,s8_revised8,s8_revised8,s8_revised8,s8_revised8,s8_revised8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000503,503,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,d5_freestyle,1,5,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
504,504,s3_normal,s3_normal,s3_normal,s3_normal,s3_normal,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
504,504,s6_hard,s6_hard,s6_hard,s6_hard,s6_hard,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
504,504,s11_crazy,s11_crazy,s11_crazy,s11_crazy,s11_crazy,1,11,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
504,504,d7_freestyle,d7_freestyle,d7_freestyle,d7_freestyle,d7_freestyle,1,7,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s4_normal,s4_normal,s4_normal,s4_normal,s4_normal,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s7_hard,s7_hard,s7_hard,s7_hard,s7_hard,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s10_hard,s10_hard,s10_hard,s10_hard,s10_hard,1,10,80,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s13_13,s13_13,s13_13,s13_13,s13_13,1,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s14_crazy,s14_crazy,s14_crazy,s14_crazy,s14_crazy,1,14,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,s17_crazy,s17_crazy,s17_crazy,s17_crazy,s17_crazy,1,17,16,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,1,8,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,d20_nightmare,d20_nightmare,d20_nightmare,d20_nightmare,d20_nightmare,1,20,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,dp3_freestyle,dp3_freestyle,dp3_freestyle,dp3_freestyle,dp3_freestyle,1,3,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
505,505,dp11_freestyle,dp11_freestyle,dp11_freestyle,dp11_freestyle,dp11_freestyle,1,11,83,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1060,505,d,d,d,d,d,2,0,2,0,1,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1430,505,s_co1,s_co1,s_co1,s_co1,s_co1,2,0,0,0,4,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1430,505,s_co2,s_co2,s_co2,s_co2,s_co2,2,0,68,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000505,505,s4_normal,s4_normal,s4_normal,s4_normal,s4_normal,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000505,505,s7_hard,s7_hard,s7_hard,s7_hard,s7_hard,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000505,505,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0000505,505,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,d8_freestyle,1,8,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,s3_normal,s3_normal,s3_normal,s3_normal,s3_normal,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,s6_hard,s6_hard,s6_hard,s6_hard,s6_hard,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,s17_crazy,s17_crazy,s17_crazy,s17_crazy,s17_crazy,1,17,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,s18_crazy,s18_crazy,s18_crazy,s18_crazy,s18_crazy,1,18,16,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,d6_freestyle,1,6,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,d19_anothernightmare,d19_anothernightmare,d19_anothernightmare,d19_anothernightmare,d19_anothernightmare,1,19,82,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
516,516,d20_nightmare,d20_nightmare,d20_nightmare,d20_nightmare,d20_nightmare,1,20,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1222,516,s,s,s,s,s,2,0,0,0,117835012,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
701,701,s3_3,s3_3,s3_3,s3_3,s3_3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
701,701,s4_normal,s4_normal,s4_normal,s4_normal,s4_normal,1,4,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
701,701,s7_hard,s7_hard,s7_hard,s7_hard,s7_hard,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
